id,ts,rep_count,v_mean,rom,left_knee_angle,right_knee_angle,trunk_angle,dtw_similarity,depth_offset_cm,consistency_score,load_kg,velocity_loss,user_id,rom_completion_pct
45,2026-03-09T21:22:55.979079,4,1.022041745582866,0.7167777611241443,175.27134626220447,173.51622199794264,0.9749135255648234,0.7271326406710796,-26.281733860520873,,,,1,
46,2026-03-09T21:22:58.375402,5,1.5018693018944325,0.7507452300419356,174.73708166893704,173.55584540501818,0.41248810606901853,0.7164806723850563,-24.300042492701834,,,,1,
47,2026-03-09T21:23:00.871781,6,1.3234416323445892,0.6621777080627335,175.86709751398098,176.79391358583672,0.13360691729371804,0.7266777818810625,-10.89399433664811,,,,1,
48,2026-03-09T21:23:03.475084,7,1.3466652445780942,0.6744188021468752,176.24037204227477,179.606090128351,0.06728108785569586,0.7396536817980183,-1.2318595579078333,,,,1,
49,2026-03-09T21:23:05.873418,8,1.4659255299729022,0.7331399634545869,174.98612940692854,172.3876860766166,0.3701955238050871,0.7071218396741495,-4.733800896815209,,,,1,
50,2026-03-09T21:23:08.273343,9,1.5120572849299148,0.6019235361682165,176.19455670653963,175.9067259826208,0.20445644002856161,0.7309528465869967,-7.007514365463292,,,,1,
51,2026-03-09T21:23:13.178768,10,1.3274661994658064,0.6691071441671953,178.9246424838612,172.70460574861474,0.7342009884797529,0.7135055677459358,-33.370714876460596,,,,1,
52,2026-03-09T21:23:23.791891,11,1.283894732742113,0.7890054097829076,179.00198235612197,177.44691793688403,0.9317025043244762,0.7445092893951848,-21.25158680696091,,,,1,
53,2026-03-09T21:47:44.753484,1,0.870567925782443,0.620037508128106,179.6921898691305,179.5363863198549,5.362027141486442,0.7353623954542866,-16.124474440318266,,,,1,
54,2026-03-09T21:47:48.547627,2,0.7998022433391664,0.540939475885431,178.98984921533787,175.68071350345173,1.0358855960594295,0.7631547320796506,-16.904104341780933,,,,1,
55,2026-03-09T21:47:51.444876,3,0.6498595565913567,0.520745509269814,178.53206831441682,175.01977626662512,2.55933371877231,0.7589765051830675,-14.109424781578515,,,,1,
56,2026-03-09T21:47:55.849152,4,0.6725917971488081,0.5468480558749613,177.79222885202046,177.09262824695864,2.0162048103347856,0.7519305119131515,-11.770939449546042,,,,1,
57,2026-03-09T21:48:01.035261,5,0.9368219165815751,0.5610671876458727,175.70686865862328,172.4936640305245,2.3630419110342773,0.7634530293492445,-9.031238976912856,,,,1,
58,2026-03-09T21:48:10.152871,6,0.8601923085352654,0.6962009635283478,177.0724518666643,174.72327851145832,2.7373997212864656,0.7687519325418012,,,,,1,
59,2026-03-09T21:48:12.823760,7,0.8504029597098044,0.6728997841800521,178.765464424542,175.80398075399046,2.9533698969278555,0.7294203822691122,,,,,1,
60,2026-03-09T21:48:15.240731,8,0.8661496077707379,0.6979815238792286,176.0884306024068,175.69245925252565,1.711595442585967,0.7823774257304391,-20.645466244628803,,,,1,
61,2026-03-09T21:48:17.635740,9,1.0539666588844006,0.6847542708380847,177.47914552405416,179.98048947625776,2.0919611403721454,0.7439756557585131,-19.996510825134084,,,,1,
62,2026-03-09T21:48:20.164184,10,0.9001778922327498,0.6574247651895606,177.86380739994985,174.79465326164126,3.829204685219467,0.7697724550356352,-25.74712119869813,,,,1,
63,2026-03-09T21:48:24.879036,11,0.587769251061131,0.6436886250917646,177.76604617947254,171.38350539761348,3.207418953828715,0.788935144824656,-24.053928605786247,,,,1,
64,2026-03-09T21:48:27.644065,12,0.9661200960850348,0.6978737430936969,178.745731240675,174.97421108186734,2.9516215393673986,0.7490789871870713,-18.64100803104737,,,,1,
65,2026-03-09T22:03:13.295784,1,0.0014777738034104522,1.265170014702815,,,2.1055340920717414,0.823537155327657,,,,,1,
66,2026-03-09T22:37:08.506402,2,0.00043177637074289134,0.873410693934653,175.70323536514695,,3.58141497627978,0.8613156894170829,,,,,1,
67,2026-03-09T22:37:42.959684,3,1.512289760819568,0.30322024383669766,168.9052868781197,159.4181625656337,1.2244460898022111,0.6477379025821598,48.3174317137716,,,,1,
68,2026-03-09T22:53:49.180789,4,0.0010812523789908018,1.0086771350553079,,,,0.5629323749944141,,,,,1,
69,2026-03-09T23:10:19.695959,5,0.001166868198418829,1.1308405121063156,,,,0.5052038041383258,,,,,1,
70,2026-03-12T22:14:02.189807,1,0.3364112154953527,0.20058360235502834,,,14.22508058157346,0.5473061545623499,-17.318878337350093,,60.0,0.0,1,
71,2026-03-12T22:14:10.985971,2,0.44816743765818856,0.20367103273019802,,,16.094585844231855,0.7236317042113397,-11.378147846962552,,60.0,0.0,1,
72,2026-03-12T22:14:14.781322,3,0.2850618159187079,0.14669275349072172,,,17.124653197602644,0.5235763636828095,-11.862990900051248,,60.0,36.39390282162338,1,
73,2026-03-12T22:14:21.646599,4,0.45270381398317205,0.17228470546064495,175.65230050476893,,17.309212025297732,0.7290589224169424,-12.554044739665267,,60.0,0.0,1,
74,2026-03-12T22:14:25.315705,5,0.30488162974008676,0.16480957813444755,,,17.0931472984617,0.7346046099315238,-11.258787000273106,,60.0,32.65317845291671,1,
75,2026-03-12T22:14:31.311506,6,0.7072420897175059,0.187913452173987,,178.44066484009386,16.544235903256713,0.751153503784618,-10.032570460571785,,60.0,0.0,1,
76,2026-03-12T22:14:35.197822,7,0.32447186875660083,0.1820733130788873,,175.73456160880883,15.984767537760952,0.7522578760170898,-9.990457915290676,,60.0,54.12152734204425,1,
77,2026-03-12T22:14:42.992133,8,0.35197834861040705,0.19437682190476252,,,5.905875800211031,0.5385872294890658,-12.312936322025028,,60.0,50.23226788566869,1,
78,2026-03-12T22:16:05.921825,9,0.23259187126727698,0.19303393368876945,178.1058517143767,174.26287446665387,11.213540039560732,0.7258012081161179,-16.28737552538992,,60.0,67.11283524426815,1,
79,2026-03-12T22:16:10.615104,10,0.22574308253268527,0.19014424560830787,179.34800692298512,177.57383773115419,7.080149175920654,0.7512365592545002,-15.599533636373028,,60.0,68.08121493124737,1,
80,2026-03-12T22:16:14.225156,11,0.3315113238786468,0.17802543420577652,176.74225510694544,178.86663248719782,5.2298705576197095,0.7345721011296446,-15.904715473274809,,60.0,53.12618851473297,1,
81,2026-03-12T22:22:48.663767,1,0.2911635419975169,0.22928591835628764,177.6812888629085,174.7580620321525,14.394673886024846,0.749765659338681,-19.51514584525313,,70.0,,1,
82,2026-03-12T22:22:53.190152,2,0.4337867787135398,0.24055012029080095,178.2919775408833,173.51147362471684,13.628470313148831,0.7557917464107472,-19.556169863341324,,70.0,,1,
83,2026-03-12T22:23:03.507326,3,0.05389141853382617,0.1570738990936094,158.94670078412992,167.79735553318304,17.649735268481134,0.8108165732960938,-17.253299870500307,,70.0,85.13238300771629,1,
84,2026-03-12T22:23:12.232010,4,0.062246546123538575,0.1912518301933819,151.1367941381272,165.5454635240688,15.397822924381716,0.7759788319854738,-17.961727946657202,,70.0,82.82736227704956,1,
85,2026-03-12T22:23:19.489053,5,0.39341828063938866,0.2151068618153806,177.635932688827,174.3555384180818,13.315689845074303,0.7275878120889766,-19.61369981280048,,70.0,0.0,1,
86,2026-03-12T22:23:43.636087,6,0.3804474921245577,0.24672518747187805,175.3838080296893,178.06154919883326,12.738705184324552,0.7747802447746274,-19.125861195741592,,70.0,0.0,1,
87,2026-03-12T22:23:47.336090,7,0.31684590589095335,0.2274383926802837,175.8474279274078,177.7361282380773,13.74877081870068,0.7753839427689947,-19.03155986690127,,70.0,12.588243128114,1,
88,2026-03-12T22:23:55.263453,8,0.057430647847765776,0.17160578950587455,157.2098403583822,169.5524690290829,17.067141092729038,0.7713616996261231,-15.71856310353353,,70.0,84.15597698020582,1,
89,2026-03-12T22:24:01.506722,9,0.08062920204689193,0.174787246317079,160.09529398733622,171.7201076354524,17.24610773430339,0.7701720658883294,-15.31455955101912,,70.0,77.75593727089934,1,
90,2026-03-13T20:37:21.956876,1,0.06673777746401215,0.3068329884169684,,,,,,,62.5,,2,
91,2026-03-13T20:44:56.228560,2,0.5003081376422798,2.5215975108731277,178.1907891659105,178.42308369347901,14.833063269642848,,-377.4765484868982,,62.5,,2,
92,2026-03-13T20:45:07.931830,3,2.498191832856366,3.4691375591411204,177.01103739113077,179.98215508794277,13.750417425578716,,-344.2948410143384,,62.5,0.0,2,
93,2026-03-13T20:45:14.887443,4,0.8752380113792266,2.699353199214724,179.07966768115014,179.24228355925635,13.911088513317113,,-339.42571593425674,,62.5,0.0,2,
94,2026-03-13T21:04:56.410576,1,0.32230455529515056,0.2193773279959193,178.07441021898873,179.5025365017211,17.002707616607644,,-17.55794854964271,,62.5,,2,
95,2026-03-13T21:05:19.314900,2,0.07653612728192832,0.20561834494280448,178.52550148564046,175.99579677343107,15.76476983971551,,-19.079094495649848,,62.5,,2,
96,2026-03-13T21:05:29.356130,3,0.4227461611195922,0.2794907433452684,175.59435342399593,179.85031297527746,15.979207123314055,,-20.380516511819106,,62.5,0.0,2,
97,2026-03-13T21:05:32.276428,4,0.40213212361509854,0.28753719160178787,175.3496322841188,179.89667876303577,15.85436781013796,,-20.08607681018118,,62.5,0.0,2,
98,2026-03-13T21:11:42.938696,1,0.31221554390031575,0.20901475524878435,176.4328267277564,179.9314994608684,15.53374615504168,,-19.356087420953674,,62.5,,2,
99,2026-03-13T21:11:49.945376,2,0.06142691344120011,0.19988018025261312,171.5919173624739,173.5640721608899,15.075737190122695,,-18.65624153124152,,62.5,80.32547877859261,2,
100,2026-03-13T21:11:56.985650,3,0.06206801069785213,0.1888591833059499,171.17337063879302,176.82203488851144,17.58068640631775,,-18.79577329296228,,62.5,80.12014074556481,2,
101,2026-03-13T21:12:02.387770,4,0.12383055266843979,0.2032865232485965,172.91107413888145,177.38757064424507,15.808160800662735,,-20.037664160673483,,62.5,60.33812054278231,2,
102,2026-03-13T21:12:07.042410,5,0.3631628620926984,0.2107490847699057,177.35365934891038,178.26077574077064,14.269657173249788,,-17.966224607611387,,62.5,0.0,2,
103,2026-03-13T21:12:11.676160,6,0.1856649977107211,0.22744875325494335,178.0946341693803,179.76959945169915,16.335855005760077,,-19.75026651099007,,62.5,48.87555499457167,2,
104,2026-03-13T21:24:04.565335,1,0.23230850932466646,0.248415684277746,178.97342371112308,179.69138982586523,16.31796264579055,,-20.3818431455312,,80.0,,2,
105,2026-03-13T21:24:11.386227,2,0.09938136489933848,0.30555656065254005,179.8368101492105,179.52504474190536,16.826724170045587,,-20.769081769595843,,80.0,57.22009271711762,2,
106,2026-03-13T21:24:15.582403,3,0.3093805799568402,0.26873827885127716,179.88600756629043,178.1811778535377,16.419391515970272,,-20.186907182215272,,80.0,0.0,2,
107,2026-03-13T21:24:22.421700,4,0.10437442519272525,0.25749195951125403,179.33535027683538,179.20167741339242,17.000281645023158,,-20.08525514223139,,80.0,66.26342053942562,2,
108,2026-03-13T21:24:28.116520,5,0.26808414344939213,0.23873037954222806,179.64565323923955,176.67824601413426,14.884297184975937,,-20.586954452402395,,80.0,13.34810236415262,2,
109,2026-03-13T21:24:32.108771,6,0.2356555138587788,0.2260653572607881,178.8888385958358,178.14852515416868,16.63852766137072,,-20.555116243786895,,80.0,23.829894594013087,2,
110,2026-03-13T21:24:37.148737,7,0.3131637374116142,0.23422096072923643,179.37040588403264,175.6728373794701,17.841048342910124,,-20.555184834906996,,80.0,0.0,2,
111,2026-03-13T21:50:14.964345,1,0.10406470709811766,0.30515278892945535,155.18703524353526,151.72194477353005,43.9999258067254,,-43.82945974952643,,80.0,,2,
112,2026-03-13T21:50:22.033766,2,0.10352294837615741,0.30008771811941537,158.494616513406,157.19287558299655,50.93660628179169,,-47.20489314911133,,80.0,0.5205979405193024,2,
113,2026-03-13T21:50:28.912263,3,0.10049581108971532,0.29560818967423746,156.51360802852997,160.64804287268234,51.973926074390654,,-47.070002423238954,,80.0,3.4294970003974488,2,
114,2026-03-13T21:50:36.308529,4,0.15136181844827606,0.336377507784455,146.50679917699463,146.81742198796763,53.99863123442921,,-45.334483546853306,,80.0,0.0,2,
115,2026-03-13T21:50:42.258748,5,0.2479324442684393,0.28899271337769405,160.60199219016573,156.14662345352266,46.01924382923947,,-46.704175638818946,,80.0,0.0,2,
116,2026-03-13T21:50:49.284202,6,0.21477107245196791,0.33785418150041985,163.17136607538885,154.880419018897,47.67979969663848,,-46.93257361541955,,80.0,13.375164317166652,2,
117,2026-03-13T21:50:56.575292,7,0.192915507503144,0.3219531666990518,161.2073262808723,162.8304565879229,50.07249660948755,,-46.558946393818694,,80.0,22.19029337916252,2,
118,2026-03-13T22:07:13.751631,1,0.044888712399195174,0.30515278892945535,155.18703524353526,151.72194477353005,43.9999258067254,,-43.82945974952643,,70.0,,4,
119,2026-03-13T22:07:28.714483,2,0.056834529437867425,0.30008771811941537,158.494616513406,157.19287558299655,50.93660628179169,,-47.20489314911133,,70.0,0.0,4,
120,2026-03-13T22:07:43.316445,3,0.04908848620999889,0.29560818967423746,156.51360802852997,160.64804287268234,51.973926074390654,,-47.070002423238954,,70.0,13.629114737963402,4,
121,2026-03-13T22:07:59.264192,4,0.06866742517815047,0.336377507784455,146.50679917699463,146.81742198796763,53.99863123442921,,-45.334483546853306,,70.0,0.0,4,
122,2026-03-13T22:08:12.269497,5,0.13829070681260058,0.28899271337769405,160.60199219016573,156.14662345352266,46.01924382923947,,-46.704175638818946,,70.0,0.0,4,
123,2026-03-13T22:08:28.080268,6,0.09065893817264757,0.33785418150041985,163.17136607538885,154.880419018897,47.67979969663848,,-46.93257361541955,,70.0,34.44321729044266,4,
124,2026-03-13T22:08:45.086959,7,0.08334930343990055,0.3219531666990518,161.2073262808723,162.8304565879229,50.07249660948755,,-46.558946393818694,,70.0,39.72891934607855,4,
125,2026-03-14T12:29:59.987165,1,0.2458603753792434,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
126,2026-03-14T12:30:05.298781,2,0.3062644954816633,0.48155741949369535,164.1242934651398,155.36487925897782,51.40520531619429,,-47.073031994925465,,70.0,0.0,4,
127,2026-03-14T12:30:10.879537,3,0.28463291276791347,0.3698785649773667,156.01034259054015,155.09889229760017,53.716638540166,,-47.10084192065727,,70.0,7.063039638247898,4,
128,2026-03-14T12:30:16.235651,4,0.32833706104523686,0.44743206072290265,159.62923445000052,158.33006595126756,51.461756620096985,,-44.663250430402385,,70.0,0.0,4,
129,2026-03-14T12:30:21.955685,5,0.3106997932033483,0.4737248887919256,160.01752992918586,157.9346423664951,49.63146077309693,,-46.753575895672604,,70.0,5.371695715902929,4,
130,2026-03-14T12:30:27.265739,6,0.35638806712857224,0.4712469704569852,165.8803661072695,159.13040391136175,50.29368825955842,,-48.691520625028254,,70.0,0.0,4,
131,2026-03-14T12:30:33.058257,7,0.25071701108087524,0.47020924332354047,166.8754907493394,161.23601088020706,51.02521986856824,,-46.822428759415644,,70.0,29.650559542885762,4,
132,2026-03-14T12:31:08.740579,1,0.24849217211949381,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
133,2026-03-14T12:31:13.969192,2,0.30657404654399656,0.48155741949369535,164.1242934651398,155.36487925897782,51.40520531619429,,-47.073031994925465,,70.0,0.0,4,
134,2026-03-14T12:31:19.434650,3,0.2916103914203964,0.3698785649773667,156.01034259054015,155.09889229760017,53.716638540166,,-47.10084192065727,,70.0,4.880926905680749,4,
135,2026-03-14T12:31:24.707384,4,0.322813241567755,0.44743206072290265,159.62923445000052,158.33006595126756,51.461756620096985,,-44.663250430402385,,70.0,0.0,4,
136,2026-03-14T12:31:30.041104,5,0.30056483888368657,0.4737248887919256,160.01752992918586,157.9346423664951,49.63146077309693,,-46.753575895672604,,70.0,6.892035337837502,4,
137,2026-03-14T12:31:35.968261,6,0.34506577710554237,0.4712469704569852,165.8803661072695,159.13040391136175,50.29368825955842,,-48.691520625028254,,70.0,0.0,4,
138,2026-03-14T12:31:41.787091,7,0.24895832148271807,0.47020924332354047,166.8754907493394,161.23601088020706,51.02521986856824,,-46.822428759415644,,70.0,27.85192331415373,4,
139,2026-03-14T12:41:39.123428,1,0.17052053038858547,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
140,2026-03-14T12:42:06.044359,1,0.1703705070263418,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
141,2026-03-14T12:46:13.037563,1,0.1714563263628213,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
142,2026-03-14T12:55:13.563498,1,0.19715132375763467,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
143,2026-03-14T12:55:25.823687,1,0.198449142783111,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
144,2026-03-14T12:57:17.935732,1,0.2042403139074648,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
145,2026-03-14T12:59:42.796861,1,0.20703675928305895,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
146,2026-03-14T13:02:58.078570,1,0.19410177589350414,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
147,2026-03-14T13:04:33.709757,1,0.1849486465958604,0.3542336719009188,162.4538630528868,153.93251811214776,47.57321457553784,,-43.868112172917954,,70.0,,4,
148,2026-03-14T13:04:42.759528,2,0.17857958888805775,0.48155741949369535,164.1242934651398,155.36487925897782,51.40520531619429,,-47.073031994925465,,70.0,3.4436898160817444,4,
149,2026-03-14T13:04:52.546197,3,0.14078446195614425,0.373777447898482,154.66197333730176,154.1743778812019,54.64694500813659,,-46.43327617962506,,70.0,23.87916075764604,4,
150,2026-03-14T13:05:01.573136,4,0.1851221245171275,0.44743206072290265,158.78383603533567,155.54288737824072,52.8732940506189,,-44.78891990431777,,70.0,0.0,4,
151,2026-03-14T13:05:10.471119,5,0.17634714887940764,0.4737248887919256,160.01752992918586,157.9346423664951,49.63146077309693,,-46.753575895672604,,70.0,4.740100979614679,4,
152,2026-03-14T13:05:19.771112,6,0.19351063844473315,0.4936508820544673,162.5257890219598,159.82332723902152,52.07899657500118,,-47.953346120180356,,70.0,0.0,4,
153,2026-03-14T13:05:29.611016,7,0.13939706983995487,0.47020924332354047,165.73097840915602,160.3121391460812,49.885327020206496,,-45.95511221849749,,70.0,27.964131088448234,4,
154,2026-03-14T13:19:27.454514,1,0.20996957746457828,0.3072705058905079,165.74757071142747,152.8117222384762,49.82063342640774,,-45.406427779032725,,70.0,,4,86.10963187428594
155,2026-03-14T13:19:36.617622,2,0.14991448977809574,0.3608505704205412,138.1439034434709,152.23996327984213,65.86379062418028,,-45.82127143307079,,70.0,28.601804324063945,4,88.40106888934265
156,2026-03-14T13:19:46.087623,3,0.17369765015918628,0.29300447503648147,152.7311679571867,152.70003955074574,55.871379129809156,,-46.25078028603972,,70.0,17.274848929726996,4,96.9002710596358
157,2026-03-14T13:19:54.985076,4,0.2127325330158489,0.3637027014704081,153.18497818572462,154.1183547847145,57.76989667100692,,-48.12887727046073,,70.0,0.0,4,92.74768466246944
158,2026-03-14T13:20:03.923767,5,0.1786651757137896,0.37106594580638974,144.62756665104274,154.04747730631746,60.50440946074212,,-46.11549750446397,,70.0,16.014173675787163,4,91.52494491962048
159,2026-03-14T13:20:13.174077,6,0.21110919873321868,0.40588569929418516,158.3530996510532,158.03353020421204,59.800963219339764,,-48.90762385743446,,70.0,0.7630869898537277,4,98.953455719783
160,2026-03-14T13:20:22.951335,7,0.15484064445369902,0.3989191118036678,155.66480209007275,156.24459013475294,56.26394079165179,,-47.04668368433794,,70.0,27.213462718387717,4,90.80368730467066
161,2026-03-14T13:31:35.128836,1,0.19812710827955593,0.3519904359868629,163.75517820484612,154.27191994155285,48.91545909645191,,-43.91043034561883,,70.0,,4,93.33470255868265
162,2026-03-14T13:31:44.190475,2,0.1708192390683192,0.4152597336887938,160.20164413876128,155.72352412954277,53.16180749535348,,-46.72869900972698,,70.0,13.783004985216627,4,87.66527056352899
163,2026-03-14T13:31:54.078547,3,0.16666212147215106,0.3511928453549753,162.36628458965225,155.68474435716837,52.25657784159543,,-47.363000744354764,,70.0,15.881212359395057,4,93.99755636286646
